TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,DATA_TYPE,IS_NULLABLE
dbo,ABK_Afektif,Nim,varchar,NO
dbo,ABK_Afektif,Thn_Akademik,char,NO
dbo,ABK_Afektif,Periode,varchar,NO
dbo,ABK_Afektif,Kode_MK,varchar,NO
dbo,ABK_Afektif,Aspek,varchar,NO
dbo,ABK_Afektif,Deskripsi,varchar,YES
dbo,ABK_Afektif,Baik,varchar,YES
dbo,ABK_Afektif,Cukup,varchar,YES
dbo,ABK_Afektif,PerluPerbaikan,varchar,YES
dbo,ABK_Afektif,Nilai,varchar,YES
dbo,ABK_Afektif,Komentar,varchar,YES
dbo,ABK_Apek,Aspek,varchar,NO
dbo,ABK_Apek,Keterangan,varchar,YES
dbo,ABK_CatatanDosen,IdLogMk,bigint,NO
dbo,ABK_CatatanDosen,Nim,varchar,NO
dbo,ABK_CatatanDosen,Thn_Akademik,char,NO
dbo,ABK_CatatanDosen,Periode,varchar,NO
dbo,ABK_CatatanDosen,Kode_MK,varchar,NO
dbo,ABK_CatatanDosen,Tanggal,date,YES
dbo,ABK_CatatanDosen,Catatan,varchar,YES
dbo,ABK_CatatanDosen,Lampiran,varchar,YES
dbo,ABK_DetPendamping,NIDN,varchar,NO
dbo,ABK_DetPendamping,NIM,varchar,NO
dbo,ABK_DetPendamping,Keterangan,varchar,YES
dbo,ABK_Log,ID_Log,bigint,NO
dbo,ABK_Log,NIDN,varchar,YES
dbo,ABK_Log,NIM,varchar,YES
dbo,ABK_Log,Thn_Akademik,varchar,YES
dbo,ABK_Log,Periode,varchar,YES
dbo,ABK_Log,Tanggal,date,YES
dbo,ABK_Log,Catatan,varchar,YES
dbo,ABK_Log,Lampiran,varchar,YES
dbo,ABK_Nilai,Nim,varchar,NO
dbo,ABK_Nilai,Semester,varchar,YES
dbo,ABK_Nilai,Thn_Akademik,char,NO
dbo,ABK_Nilai,Periode,varchar,NO
dbo,ABK_Nilai,Kode_MK,varchar,NO
dbo,ABK_Nilai,Nama_Mk_Ind,varchar,YES
dbo,ABK_Nilai,SKS,int,YES
dbo,ABK_Nilai,Nilai,char,YES
dbo,ABK_Nilai,Kehadiran,float,YES
dbo,ABK_Nilai,Tugas,float,YES
dbo,ABK_Nilai,Quiz,float,YES
dbo,ABK_Nilai,UTS,float,YES
dbo,ABK_Nilai,UAS,float,YES
dbo,ABK_Nilai,Jumlah,float,YES
dbo,ABK_Nilai,Angka,float,YES
dbo,ABK_Nilai,Mutu,float,YES
dbo,ABK_Nilai,Afektif,float,YES
dbo,ABK_Nilai,Prak,float,YES
dbo,ABK_Pendamping,NIDN,varchar,NO
dbo,ABK_Pendamping,TglPenugasan,date,YES
dbo,ABK_Pendamping,SuratTugas,varchar,YES
dbo,ABK_Pendamping,Keterangan,varchar,YES
dbo,ABK_Praktik,Nim,varchar,NO
dbo,ABK_Praktik,Thn_Akademik,char,NO
dbo,ABK_Praktik,Periode,varchar,NO
dbo,ABK_Praktik,Kode_MK,varchar,NO
dbo,ABK_Praktik,Aspek,varchar,NO
dbo,ABK_Praktik,Deskripsi,varchar,YES
dbo,ABK_Praktik,Baik,varchar,YES
dbo,ABK_Praktik,Cukup,varchar,YES
dbo,ABK_Praktik,PerluPerbaikan,varchar,YES
dbo,ABK_Praktik,Nilai,varchar,YES
dbo,ABK_Praktik,Komentar,varchar,YES
dbo,Absen_Mhs,Kode_mk,char,NO
dbo,Absen_Mhs,nama_mk_ind,char,YES
dbo,Absen_Mhs,Nim,char,NO
dbo,Absen_Mhs,Nama_mhs,char,YES
dbo,Absen_Mhs,Kls,varchar,YES
dbo,Absen_Mhs,Minggu1,char,YES
dbo,Absen_Mhs,Minggu2,char,YES
dbo,Absen_Mhs,Minggu3,char,YES
dbo,Absen_Mhs,Minggu4,char,YES
dbo,Absen_Mhs,Minggu5,char,YES
dbo,admisi_camaba,camaba_id,int,NO
dbo,admisi_camaba,nama_mahasiswa,varchar,YES
dbo,admisi_camaba,jenis_kelamin,char,YES
dbo,admisi_camaba,tempat_lahir,varchar,YES
dbo,admisi_camaba,tanggal_lahir,date,YES
dbo,admisi_camaba,id_agama,smallint,YES
dbo,admisi_camaba,nik,char,YES
dbo,admisi_camaba,nisn,char,YES
dbo,admisi_camaba,kewarganegaraan,char,YES
dbo,admisi_camaba,jalan,varchar,YES
dbo,admisi_camaba,dusun,varchar,YES
dbo,admisi_camaba,rt,numeric,YES
dbo,admisi_camaba,rw,numeric,YES
dbo,admisi_camaba,kelurahan,varchar,YES
dbo,admisi_camaba,kode_pos,numeric,YES
dbo,admisi_camaba,id_wilayah,char,YES
dbo,admisi_camaba,telepon,varchar,YES
dbo,admisi_camaba,email,varchar,YES
dbo,admisi_camaba,penerima_kps,numeric,YES
dbo,admisi_camaba,nama_ibu_kandung,varchar,YES
dbo,admisi_camaba,password,varchar,YES
dbo,admisi_camaba,reset_token,varchar,YES
dbo,admisi_camaba,reset_expired_at,datetime,YES
dbo,admisi_camaba,kelas,varchar,YES
dbo,admisi_camaba,gelombang_id,int,YES
dbo,admisi_camaba,kode_jp,varchar,YES
dbo,admisi_camaba,status_pendaftaran,varchar,YES
dbo,admisi_camaba,tanggal,date,YES
dbo,admisi_camaba,ceate_at,datetime,YES
dbo,admisi_camaba,asal_sekolah,varchar,YES
dbo,admisi_camaba,id_jalur,int,YES
dbo,admisi_camaba,sumber_informasi,varchar,YES
dbo,admisi_camaba,photo,varchar,YES
dbo,admisi_camaba,tahun_akademik,varchar,YES
dbo,admisi_camaba,permasuk,char,YES
dbo,admisi_dokumen,id_dokumen,int,NO
dbo,admisi_dokumen,id_camaba,int,NO
dbo,admisi_dokumen,jenis_dokumen,varchar,NO
dbo,admisi_dokumen,nama_file,varchar,NO
dbo,admisi_dokumen,path_file,varchar,NO
dbo,admisi_dokumen,status_verifikasi,varchar,YES
dbo,admisi_dokumen,catatan_verifikasi,varchar,YES
dbo,admisi_dokumen,uploaded_at,datetime,YES
dbo,admisi_dokumen,verified_at,datetime,YES
dbo,admisi_dokumen,verified_by,varchar,YES
dbo,admisi_gel_pendaftaran,id_gelombang,int,NO
dbo,admisi_gel_pendaftaran,kode_gelombang,varchar,NO
dbo,admisi_gel_pendaftaran,nama_gelombang,varchar,NO
dbo,admisi_gel_pendaftaran,tanggal_mulai,date,NO
dbo,admisi_gel_pendaftaran,tanggal_selesai,date,NO
dbo,admisi_gel_pendaftaran,daftar_ulang_mulai,date,YES
dbo,admisi_gel_pendaftaran,daftar_ulang_selesai,date,YES
dbo,admisi_gel_pendaftaran,tahun_akademik,varchar,NO
dbo,admisi_gel_pendaftaran,aktif,bit,YES
dbo,admisi_gel_pendaftaran,created_at,datetime,YES
dbo,admisi_jalur_pendaftaran,id_jalur,int,NO
dbo,admisi_jalur_pendaftaran,kode_jalur,varchar,NO
dbo,admisi_jalur_pendaftaran,nama_jalur,varchar,NO
dbo,admisi_jalur_pendaftaran,bebas_test,bit,YES
dbo,admisi_jalur_pendaftaran,diskon_persen,decimal,YES
dbo,admisi_jalur_pendaftaran,kuota,int,YES
dbo,admisi_jalur_pendaftaran,keterangan,varchar,YES
dbo,admisi_jalur_pendaftaran,aktif,bit,YES
dbo,admisi_jalur_pendaftaran,created_at,datetime,YES
dbo,admisi_pembayaran,id_pembayaran,int,NO
dbo,admisi_pembayaran,id_camaba,int,NO
dbo,admisi_pembayaran,jenis_pembayaran,varchar,NO
dbo,admisi_pembayaran,jumlah,decimal,NO
dbo,admisi_pembayaran,tanggal_bayar,datetime,YES
dbo,admisi_pembayaran,metode_bayar,varchar,YES
dbo,admisi_pembayaran,bank,varchar,YES
dbo,admisi_pembayaran,no_rekening,varchar,YES
dbo,admisi_pembayaran,atas_nama,varchar,YES
dbo,admisi_pembayaran,bukti_bayar,varchar,YES
dbo,admisi_pembayaran,status_verifikasi,varchar,YES
dbo,admisi_pembayaran,catatan_verifikasi,varchar,YES
dbo,admisi_pembayaran,verified_at,datetime,YES
dbo,admisi_pembayaran,verified_by,varchar,YES
dbo,admisi_pembayaran,created_at,datetime,YES
dbo,admisi_qcamaba,camaba_id,int,NO
dbo,admisi_qcamaba,nama_mahasiswa,varchar,YES
dbo,admisi_qcamaba,kelas,varchar,YES
dbo,admisi_qcamaba,kode_jp,varchar,YES
dbo,admisi_qcamaba,Prodi,varchar,YES
dbo,admisi_qcamaba,status_pendaftaran,varchar,YES
dbo,admisi_qcamaba,gelombang_id,int,YES
dbo,admisi_qcamaba,nama_gelombang,varchar,NO
dbo,admisi_qcamaba,tahun_akademik,varchar,YES
dbo,admisi_qcamaba,id_jalur,int,YES
dbo,admisi_qcamaba,nama_jalur,varchar,NO
dbo,admisi_qcamaba,tanggal,date,YES
dbo,admisi_user,email,varchar,NO
dbo,admisi_user,nama_user,varchar,YES
dbo,admisi_user,password,varchar,YES
dbo,admisi_user,crated,datetime,YES
dbo,AmbilDataSidang,Nim,char,NO
dbo,AmbilDataSidang,TanggalSidang,datetime,YES
dbo,AmbilDataSidang,Judul_TA,text,YES
dbo,AmbilDataSidang,Judul_TA_eng,text,YES
dbo,atb_BaSidang,Tahun_akd,varchar,NO
dbo,atb_BaSidang,Periode,varchar,NO
dbo,atb_BaSidang,Nim,varchar,NO
dbo,atb_BaSidang,Nama_Mhs,char,YES
dbo,atb_BaSidang,Kode_jp,char,YES
dbo,atb_BaSidang,Prodi,varchar,YES
dbo,atb_BaSidang,NIDN_P,varchar,YES
dbo,atb_BaSidang,Pembimbing,varchar,YES
dbo,atb_BaSidang,NIDN_P1,varchar,YES
dbo,atb_BaSidang,Penguji1,varchar,YES
dbo,atb_BaSidang,NIDN_P2,varchar,YES
dbo,atb_BaSidang,Penguji2,varchar,YES
dbo,atb_BaSidang,TglSidang,date,YES
dbo,atb_BaSidang,Jam,time,YES
dbo,atb_BaSidang,Ruangan,varchar,YES
dbo,atb_BaSidang,NilaiSidangAkhir,numeric,YES
dbo,atb_BaSidang,DocTA,varchar,YES
dbo,atb_BaSidang,JudulTA,varchar,YES
dbo,atb_BaSidang,Ipk,real,YES
dbo,atb_buku,BookID,int,NO
dbo,atb_buku,ISBN,varchar,YES
dbo,atb_buku,Judul,varchar,YES
dbo,atb_buku,Deskripsi,text,YES
dbo,atb_buku,GambarSampul,varchar,YES
dbo,atb_buku,LokasiBuku,varchar,YES
dbo,atb_buku,Jenis,varchar,YES
dbo,atb_buku,TahunTerbit,varchar,YES
dbo,atb_daftar_sidang,Tahun_akd,varchar,NO
dbo,atb_daftar_sidang,Periode,varchar,NO
dbo,atb_daftar_sidang,TglAwal,date,YES
dbo,atb_daftar_sidang,TglAkhir,date,YES
dbo,atb_daftar_sidang,docform,varchar,YES
dbo,atb_daftar_sidang,Keterangan,varchar,YES
dbo,atb_jadwalsidang,Tahun_akd,varchar,NO
dbo,atb_jadwalsidang,Periode,varchar,NO
dbo,atb_jadwalsidang,TglAwal,date,YES
dbo,atb_jadwalsidang,TglAkhir,date,YES
dbo,atb_jadwalsidang,DocForm,varchar,YES
dbo,atb_jadwalsidang,Keterangan,varchar,YES
dbo,atb_pengajuansidang,Tahun_akd,varchar,NO
dbo,atb_pengajuansidang,Periode,varchar,NO
dbo,atb_pengajuansidang,Nim,varchar,NO
dbo,atb_pengajuansidang,DocForm,varchar,YES
dbo,atb_pengajuansidang,Status,varchar,YES
dbo,atb_pengajuansidang,Keterangan,varchar,YES
dbo,atb_pengajuansidang,tanggaldagrat,datetime,YES
dbo,atb_pengajuansidang,NIDN_P,varchar,YES
dbo,atb_pengajuansidang,NIDN_P1,varchar,YES
dbo,atb_pengajuansidang,NIDN_P2,varchar,YES
dbo,atb_pengajuansidang,NilaiSidangAkhir,numeric,YES
dbo,atb_pengajuansidang,TglSidang,date,YES
dbo,atb_pengajuansidang,Jam,time,YES
dbo,atb_pengajuansidang,Ruangan,varchar,YES
dbo,atb_pengajuansidang,DocTA,varchar,YES
dbo,atb_pengajuansidang,JudulTA,varchar,YES
dbo,atb_skl,Nim,varchar,NO
dbo,atb_skl,tglPengajuan,datetime,YES
dbo,atb_skl,Tujuan,varchar,YES
dbo,atb_skl,Status,varchar,YES
dbo,atb_skl,Keterangan,varchar,YES
dbo,atb_skl,NomorSurat,varchar,YES
dbo,atb_skl,tgldisetujui,date,YES
dbo,atb_tamuperpus,IDTamu,int,NO
dbo,atb_tamuperpus,NIM,varchar,YES
dbo,atb_tamuperpus,Nama,varchar,YES
dbo,atb_tamuperpus,Keperluan,varchar,YES
dbo,atb_tamuperpus,Tanggal,datetime,YES
dbo,att_PesertaKul,Thn_Akademik,char,NO
dbo,att_PesertaKul,Periode,char,NO
dbo,att_PesertaKul,Status_Akd,char,YES
dbo,att_PesertaKul,Nim,char,NO
dbo,att_PesertaKul,Nama_Mhs,char,YES
dbo,att_PesertaKul,Hari,char,YES
dbo,att_PesertaKul,JM,datetime,YES
dbo,att_PesertaKul,JS,datetime,YES
dbo,att_PesertaKul,Kode_Ruangan,char,YES
dbo,att_PesertaKul,kls,varchar,YES
dbo,att_PesertaKul,Kode_MK,char,NO
dbo,att_PesertaKul,Kode_jp,char,YES
dbo,att_tblnilai,Thn_Akademik,char,NO
dbo,att_tblnilai,Periode,char,NO
dbo,att_tblnilai,Status_Akd,char,YES
dbo,att_tblnilai,Nim,char,NO
dbo,att_tblnilai,Nama_Mhs,char,YES
dbo,att_tblnilai,Kode_jp,char,YES
dbo,att_tblnilai,Kode_MK,char,NO
dbo,att_tblnilai,kls,varchar,YES
dbo,AuditTrail,Id,int,NO
dbo,AuditTrail,DateTime,datetime,NO
dbo,AuditTrail,Script,nvarchar,YES
dbo,AuditTrail,User,nvarchar,YES
dbo,AuditTrail,Action,nvarchar,YES
dbo,AuditTrail,Table,nvarchar,YES
dbo,AuditTrail,Field,nvarchar,YES
dbo,AuditTrail,KeyValue,nvarchar,YES
dbo,AuditTrail,OldValue,nvarchar,YES
dbo,AuditTrail,NewValue,nvarchar,YES
dbo,AWali,Kode_Fak,char,NO
dbo,AWali,Kelas,char,NO
dbo,AWali,Kode_Jp,char,NO
dbo,AWali,Th_Ak,char,NO
dbo,AWali,Periode,char,NO
dbo,AWali,Semester,char,YES
dbo,AWali,Awal_Perwalian,datetime,YES
dbo,AWali,Akhir_Perwalian,datetime,YES
dbo,AWali,Awal_Perubahan,datetime,YES
dbo,AWali,Akhir_Perubahan,datetime,YES
dbo,AWali,KunciPwl,varchar,YES
dbo,AWali,kunciujian,varchar,YES
dbo,AWali,Kuncijadwal,varchar,YES
dbo,b_konv,Tahun,varchar,NO
dbo,b_konv,Periode,varchar,NO
dbo,b_konv,NIM,varchar,NO
dbo,b_konv,NamaMahasiswa,varchar,NO
dbo,b_konv,KodeMKAsal,varchar,NO
dbo,b_konv,NamaMKAsal,varchar,NO
dbo,b_konv,SKSAsal,int,NO
dbo,b_konv,BoboAsal,varchar,YES
dbo,b_konv,NilaiAsal,numeric,NO
dbo,b_konv,KodeMKDiakui,varchar,NO
dbo,b_konv,NamaMKDiakui,varchar,NO
dbo,b_konv,BobotDiakui,varchar,NO
dbo,b_konv,SKSDiakui,int,NO
dbo,bau_akun,id_akun,int,NO
dbo,bau_akun,Nama_Akun,varchar,YES
dbo,bau_akun,Kelompok,varchar,YES
dbo,bau_akun,Keterangan,varchar,YES
dbo,bau_jmltagihan,Thn_Akademik,varchar,NO
dbo,bau_jmltagihan,Periode,varchar,NO
dbo,bau_jmltagihan,Nim,varchar,NO
dbo,bau_jmltagihan,Nama_Mhs,varchar,YES
dbo,bau_jmltagihan,Kode_jp,varchar,YES
dbo,bau_jmltagihan,Prodi,varchar,YES
dbo,bau_jmltagihan,Status_Akd,varchar,YES
dbo,bau_jmltagihan,TaMasuk,char,YES
dbo,bau_jmltagihan,TotalWajibBayar,numeric,YES
dbo,bau_jmltagihan,TotalPotongan,numeric,YES
dbo,bau_kelompok,Kelompok,varchar,NO
dbo,bau_kewajiban,TahunMasuk,varchar,NO
dbo,bau_kewajiban,Kode_Jp,varchar,NO
dbo,bau_kewajiban,Status_Akd,varchar,NO
dbo,bau_kewajiban,id_akun,int,NO
dbo,bau_kewajiban,Kewajiban,numeric,YES
dbo,bau_kewajiban,Keterangan,varchar,YES
dbo,bau_MaterTagihan,Thn_Akademik,varchar,NO
dbo,bau_MaterTagihan,Periode,varchar,NO
dbo,bau_MaterTagihan,Kode_Jp,varchar,NO
dbo,bau_MaterTagihan,TahunMasuk,varchar,NO
dbo,bau_MaterTagihan,Status_Akd,varchar,NO
dbo,bau_MaterTagihan,id_akun,int,NO
dbo,bau_MaterTagihan,Keterangan,varchar,YES
dbo,bau_MaterTagihan,Tgl_Genarate,datetime2,YES
dbo,bau_pembayaran,id_bayar,bigint,NO
dbo,bau_pembayaran,Thn_Akademik,varchar,YES
dbo,bau_pembayaran,Periode,varchar,YES
dbo,bau_pembayaran,Nim,varchar,YES
dbo,bau_pembayaran,id_akun,int,YES
dbo,bau_pembayaran,TglBayar,date,YES
dbo,bau_pembayaran,JumlahBayar,decimal,YES
dbo,bau_pembayaran,Keterangan,varchar,YES
dbo,bau_pembayaran,TglInput,datetime2,YES
dbo,bau_qakun,TahunMasuk,varchar,NO
dbo,bau_qakun,Kode_Jp,varchar,NO
dbo,bau_qakun,Status_Akd,varchar,NO
dbo,bau_qakun,id_akun,int,NO
dbo,bau_qakun,Nama_Akun,varchar,YES
dbo,bau_qakun,Kewajiban,numeric,YES
dbo,bau_qtagihan,Thn_Akademik,varchar,NO
dbo,bau_qtagihan,Periode,varchar,NO
dbo,bau_qtagihan,Nim,varchar,NO
dbo,bau_qtagihan,Nama_Mhs,varchar,YES
dbo,bau_qtagihan,Kode_jp,varchar,YES
dbo,bau_qtagihan,Prodi,varchar,YES
dbo,bau_qtagihan,Status_Akd,varchar,YES
dbo,bau_qtagihan,TaMasuk,char,YES
dbo,bau_qtagihan,id_akun,int,NO
dbo,bau_qtagihan,Nama_Akun,varchar,YES
dbo,bau_qtagihan,Kelompok,varchar,YES
dbo,bau_qtagihan,WajibBayar,numeric,YES
dbo,bau_qtagihan,Potongan,numeric,YES
dbo,bau_qtagihan,Keterangan,varchar,YES
dbo,bau_qtagihan,JmlBayar,decimal,YES
dbo,bau_roottagihan,Thn_Akademik,varchar,NO
dbo,bau_roottagihan,Periode,varchar,NO
dbo,bau_roottagihan,Kode_Jp,varchar,NO
dbo,bau_roottagihan,TahunMasuk,varchar,NO
dbo,bau_roottagihan,Status_Akd,varchar,NO
dbo,bau_roottagihan,Keterangan,varchar,YES
dbo,bau_tagihan,Thn_Akademik,varchar,NO
dbo,bau_tagihan,Periode,varchar,NO
dbo,bau_tagihan,Nim,varchar,NO
dbo,bau_tagihan,id_akun,int,NO
dbo,bau_tagihan,WajibBayar,numeric,YES
dbo,bau_tagihan,Potongan,numeric,YES
dbo,bau_tagihan,Keterangan,varchar,YES
dbo,bau_transaksi,transaction_no,varchar,NO
dbo,bau_transaksi,nim,varchar,NO
dbo,bau_transaksi,thn,varchar,NO
dbo,bau_transaksi,prd,varchar,NO
dbo,bau_transaksi,total,decimal,NO
dbo,bau_transaksi,signature,varchar,NO
dbo,bau_transaksi,created_at,datetime2,YES
dbo,book-atb,BookID,int,NO
dbo,book-atb,ISBN,varchar,YES
dbo,book-atb,Judul,varchar,YES
dbo,book-atb,Deskripsi,text,YES
dbo,book-atb,GambarSampul,varchar,YES
dbo,book-atb,LokasiBuku,varchar,YES
dbo,book-atb,Jenis,varchar,YES
dbo,book-atb,TahunTerbit,varchar,YES
dbo,C_KontrakDosen,NIDN,char,NO
dbo,C_KontrakDosen,Nama,varchar,YES
dbo,C_KontrakDosen,Alamat,varchar,YES
dbo,C_KontrakDosen,Phone,varchar,YES
dbo,C_KontrakDosen,Th_Ak,char,YES
dbo,C_KontrakDosen,Periode,char,YES
dbo,C_KontrakDosen,KontakPerkuliahan,varchar,YES
dbo,C_KontrakDosen,PernyataanDosen,varchar,YES
dbo,C_KontrakDosen,FormPelanggaran,varchar,YES
dbo,C_KontrakDosen,SOPTeori,varchar,YES
dbo,C_KontrakDosen,SOPPraktikum,varchar,YES
dbo,CekPwlBelumNgambilSyarat,Nim,char,NO
dbo,CekSalahPWL,Nim,char,NO
dbo,CekSalahPWL,Nama_mhs,char,YES
dbo,CekSalahPWL,Nilai,char,YES
dbo,Cuti_Akademik,Nim,varchar,NO
dbo,Cuti_Akademik,Nama_Mhs,char,YES
dbo,Cuti_Akademik,Kode_jp,char,YES
dbo,Cuti_Akademik,Prodi,varchar,YES
dbo,Cuti_Akademik,Tlp_Mhs,char,YES
dbo,Cuti_Akademik,NamaDosen,varchar,YES
dbo,Cuti_Akademik,NamaOrtu,varchar,YES
dbo,Cuti_Akademik,Kajur,varchar,YES
dbo,Cuti_Akademik,ThnAkademik,char,NO
dbo,Cuti_Akademik,Periode,char,NO
dbo,Cuti_Akademik,AlasanCutiAkademik,varchar,YES
dbo,Cuti_Akademik,PersetujuanDosenWali,varchar,YES
dbo,Cuti_Akademik,PersetujuanOrangtua,varchar,YES
dbo,Cuti_Akademik,TtdMhs,varchar,YES
dbo,Cuti_Akademik,Semester,int,YES
dbo,Cuti_Akademik,NIPKAJUR,varchar,YES
dbo,Cuti_Akademik,NIDN,char,YES
dbo,Cuti_Akademik,TglDiajukan,date,YES
dbo,Cuti_Akademik,Status,varchar,YES
dbo,Cuti_Akademik,Tmp_Lahir,char,YES
dbo,Cuti_Akademik,Tgl_Lahir,datetime,YES
dbo,Cuti_Akademik,Jenis_Kel,char,YES
dbo,Cuti_Akademik,Email,char,YES
dbo,Cuti_Akademik,ttdPejabat,varchar,YES
dbo,Cuti_Akademik,NoSurat,varchar,YES
dbo,Cuti_Akademik,Jabatan,varchar,YES
dbo,Cuti_Akademik,NIDN_PJB,varchar,YES
dbo,Cuti_Akademik,TglDisetujui,date,YES
dbo,Cuti_Akademik,NamaPejabat,varchar,YES
dbo,Cuti_Akademik,PersetujuanKaProdi,varchar,YES
dbo,Cuti_Akademik,PersetujuanKetua,varchar,YES
dbo,deltblNilai,Nim,char,NO
dbo,deltblNilai,Thn_Akademik,char,NO
dbo,deltblNilai,Periode,char,NO
dbo,deltblNilai,Kode_MK,char,NO
dbo,deltblNilai,Kehadiran,float,YES
dbo,deltblNilai,Tugas,float,YES
dbo,deltblNilai,Quiz,float,YES
dbo,deltblNilai,UTS,float,YES
dbo,deltblNilai,UAS,float,YES
dbo,deltblNilai,Jumlah,float,YES
dbo,deltblNilai,Nilai,char,YES
dbo,deltblNilai,Angka,float,YES
dbo,deltblNilai,kunci,char,YES
dbo,deltblNilai,inp,varchar,YES
dbo,deltblNilai,Afektif,float,YES
dbo,deltblNilai,Prak,float,YES
dbo,dosen,SandiDosen,varchar,NO
dbo,dosen,Nama,varchar,YES
dbo,dosen,NIP,varchar,YES
dbo,dosen,Alamat,varchar,YES
dbo,dosen,TempatLahir,varchar,YES
dbo,dosen,TGLLahir,datetime,YES
dbo,dosen,SEX,char,YES
dbo,dosen,GolDarah,varchar,YES
dbo,dosen,Agama,varchar,YES
dbo,dosen,Telp,varchar,YES
dbo,dosen,Jurusan,varchar,YES
dbo,dosen,Strata,varchar,YES
dbo,dosen,Status,char,YES
dbo,dosen,StatusNikah,char,YES
dbo,dosen,Pensiun,char,YES
dbo,dosen,JabatanFungsional,varchar,YES
dbo,dosen,IkatanKerja,varchar,YES
dbo,dosen,PENDIDIKAN_S1,varchar,YES
dbo,dosen,PENDIDIKAN_S2,varchar,YES
dbo,dosen,PENDIDIKAN_S3,varchar,YES
dbo,dosen,PERGURUAN_TINGGI_S1,varchar,YES
dbo,dosen,PERGURUAN_TINGGI_S2,varchar,YES
dbo,dosen,PERGURUAN_TINGGI_S3,varchar,YES
dbo,dosen,BIDANG_ILMU_S1,varchar,YES
dbo,dosen,BIDANG_ILMU_S3,varchar,YES
dbo,dosen,BIDANG_ILMU_S2,varchar,YES
dbo,dosen,TGL_LULUS_S1,datetime,YES
dbo,dosen,TGL_LULUS_S2,datetime,YES
dbo,dosen,TGL_LULUS_S3,datetime,YES
dbo,dosen,GOLONGAN,varchar,YES
dbo,dosen,NPWP,varchar,YES
dbo,dosen,NO_REKENING,varchar,YES
dbo,dosen,DOSEN_TETAP,varchar,YES
dbo,dsn_JenisDoc,KatUpload,int,NO
dbo,dsn_JenisDoc,JenisDoc,varchar,YES
dbo,dsn_PelatihanDosen,NIDN,char,NO
dbo,dsn_PelatihanDosen,NamaPelatihan,varchar,NO
dbo,dsn_PelatihanDosen,Jenis,varchar,YES
dbo,dsn_PelatihanDosen,Tempat,varchar,YES
dbo,dsn_PelatihanDosen,Dari,datetime,YES
dbo,dsn_PelatihanDosen,Sampai,datetime,YES
dbo,dsn_PelatihanDosen,DokumenSertifikat,varchar,YES
dbo,dsn_Pendukung,NIDN,char,NO
dbo,dsn_Pendukung,JenisDokument,varchar,NO
dbo,dsn_Pendukung,Nomor,varchar,YES
dbo,dsn_Pendukung,Keterangan,varchar,YES
dbo,dsn_Pendukung,Dokument,varchar,YES
dbo,dsn_Pendukung,Dokument1,varchar,YES
dbo,dsn_Pendukung,Dokument2,varchar,YES
dbo,dsn_Pengabdian,NIDN,char,NO
dbo,dsn_Pengabdian,Pengabdian,varchar,NO
dbo,dsn_Pengabdian,Tempat,varchar,YES
dbo,dsn_Pengabdian,Dari,datetime,YES
dbo,dsn_Pengabdian,Sampai,datetime,YES
dbo,dsn_Pengabdian,Document,varchar,YES
dbo,dsn_riwayarjafung,NIDN,char,NO
dbo,dsn_riwayarjafung,KodeJafung,varchar,NO
dbo,dsn_riwayarjafung,NomorSK,varchar,YES
dbo,dsn_riwayarjafung,TMT,datetime,YES
dbo,dsn_riwayarjafung,ttdPejabat,varchar,YES
dbo,dsn_riwayarjafung,Jabatanttd,varchar,YES
dbo,dsn_riwayarjafung,BerkasJafung,varchar,YES
dbo,dsn_riwayarjafung,BerkasJafung1,varchar,YES
dbo,dsn_RiwayatPendidikan,NIDN,char,NO
dbo,dsn_RiwayatPendidikan,Jenjang,varchar,NO
dbo,dsn_RiwayatPendidikan,NamaSekolah,varchar,YES
dbo,dsn_RiwayatPendidikan,TahunLulus,varchar,YES
dbo,dsn_RiwayatPendidikan,BerkasIjazah,varchar,YES
dbo,dsn_RiwayatPendidikan,BerkasTranskrip,varchar,YES
dbo,dsn_Uploads,IdUpload,int,NO
dbo,dsn_Uploads,NIDN,varchar,YES
dbo,dsn_Uploads,FileUpload,varchar,YES
dbo,dsn_Uploads,KatUpload,int,YES
dbo,dsn_Uploads,Tglupload,datetime,YES
dbo,dsn_Uploads,Keterangan,varchar,YES
dbo,feed_agama,id_agama,int,NO
dbo,feed_agama,nama_agama,varchar,YES
dbo,feed_allProdi,id_perguruan_tinggi,varchar,NO
dbo,feed_allProdi,kode_perguruan_tinggi,varchar,YES
dbo,feed_allProdi,nama_perguruan_tinggi,varchar,YES
dbo,feed_allProdi,id_prodi,varchar,NO
dbo,feed_allProdi,kode_program_studi,varchar,YES
dbo,feed_allProdi,nama_program_studi,varchar,YES
dbo,feed_allProdi,status,varchar,YES
dbo,feed_allProdi,id_jenjang_pendidikan,varchar,YES
dbo,feed_allProdi,nama_jenjang_pendidikan,varchar,YES
dbo,feed_allPT,id_perguruan_tinggi,varchar,NO
dbo,feed_allPT,kode_perguruan_tinggi,varchar,YES
dbo,feed_allPT,nama_perguruan_tinggi,varchar,YES
dbo,feed_allPT,nama_singkat,varchar,YES
dbo,feed_daerah,id_wilayah,varchar,NO
dbo,feed_daerah,id_negara,varchar,YES
dbo,feed_daerah,nama_wilayah,varchar,YES
dbo,feed_daerah,nama_kota,varchar,YES
dbo,feed_daerah,prov_valid,varchar,YES
dbo,feed_daerah,wilayah,varchar,NO
